Date,Close price,Revenue,Net income,D/E Ratio,ROIC
7/2/2019,117.850975,11866.00 ,1723,1.86,0.1
7/3/2019,118.937729,11866.00 ,1723,1.86,0.1
7/5/2019,118.503036,11866.00 ,1723,1.86,0.1
7/8/2019,117.983276,11866.00 ,1723,1.86,0.1
7/9/2019,118.975517,11866.00 ,1723,1.86,0.1
7/10/2019,119.911064,11866.00 ,1723,1.86,0.1
7/11/2019,120.27964,11866.00 ,1723,1.86,0.1
7/12/2019,120.922218,11866.00 ,1723,1.86,0.1
7/15/2019,121.498672,11866.00 ,1723,1.86,0.1
7/16/2019,121.016731,11866.00 ,1723,1.86,0.1
7/17/2019,120.09063,11866.00 ,1723,1.86,0.1
7/18/2019,121.33802,11866.00 ,1723,1.86,0.1
7/19/2019,117.954926,11866.00 ,1723,1.86,0.1
7/22/2019,119.070023,11866.00 ,1723,1.86,0.1
7/23/2019,121.149025,11866.00 ,1723,1.86,0.1
7/24/2019,120.912758,11866.00 ,1723,1.86,0.1
7/25/2019,120.156776,11866.00 ,1723,1.86,0.1
7/26/2019,119.807121,11866.00 ,1723,1.86,0.1
7/29/2019,120.19458,11866.00 ,1723,1.86,0.1
7/30/2019,119.514175,11866.00 ,1723,1.86,0.1
7/31/2019,117.529686,11866.00 ,1723,1.86,0.1
8/1/2019,117.265068,11866.00 ,1723,1.86,0.1
8/2/2019,117.472969,11866.00 ,1723,1.86,0.1
8/5/2019,114.080421,11866.00 ,1723,1.86,0.1
8/6/2019,115.809776,11866.00 ,1723,1.86,0.1
8/7/2019,116.745308,11866.00 ,1723,1.86,0.1
8/8/2019,118.399071,11866.00 ,1723,1.86,0.1
8/9/2019,119.230675,11866.00 ,1723,1.86,0.1
8/12/2019,117.132759,11866.00 ,1723,1.86,0.1
8/13/2019,119.372414,11866.00 ,1723,1.86,0.1
8/14/2019,115.904282,11866.00 ,1723,1.86,0.1
8/15/2019,115.649124,11866.00 ,1723,1.86,0.1
8/16/2019,117.775368,11866.00 ,1723,1.86,0.1
8/19/2019,117.558037,11866.00 ,1723,1.86,0.1
8/20/2019,114.74192,11866.00 ,1723,1.86,0.1
8/21/2019,115.762535,11866.00 ,1723,1.86,0.1
8/22/2019,115.545174,11866.00 ,1723,1.86,0.1
8/23/2019,111.283226,11866.00 ,1723,1.86,0.1
8/26/2019,112.010864,11866.00 ,1723,1.86,0.1
8/27/2019,111.273766,11866.00 ,1723,1.86,0.1
8/28/2019,112.540077,11866.00 ,1723,1.86,0.1
8/29/2019,114.099312,11866.00 ,1723,1.86,0.1
8/30/2019,113.749672,11866.00 ,1723,1.86,0.1
9/3/2019,111.132027,11866.00 ,1723,1.86,0.1
9/4/2019,111.888031,11866.00 ,1723,1.86,0.1
9/5/2019,114.033157,11866.00 ,1723,1.86,0.1
9/6/2019,113.579567,11866.00 ,1723,1.86,0.1
9/9/2019,113.324432,11866.00 ,1723,1.86,0.1
9/10/2019,110.857971,11866.00 ,1723,1.86,0.1
9/11/2019,111.510025,11866.00 ,1723,1.86,0.1
9/12/2019,112.4739,11866.00 ,1723,1.86,0.1
9/13/2019,112.644028,11866.00 ,1723,1.86,0.1
9/16/2019,111.169823,11866.00 ,1723,1.86,0.1
9/17/2019,112.502289,11866.00 ,1723,1.86,0.1
9/18/2019,112.20932,11866.00 ,1723,1.86,0.1
9/19/2019,111.311577,11866.00 ,1723,1.86,0.1
9/20/2019,110.376022,11866.00 ,1723,1.86,0.1
9/23/2019,111.736816,11866.00 ,1723,1.86,0.1
9/24/2019,111.670654,11866.00 ,1723,1.86,0.1
9/25/2019,112.56842,11866.00 ,1723,1.86,0.1
9/26/2019,112.36998,11866.00 ,1723,1.86,0.1
9/27/2019,112.067574,11866.00 ,1723,1.86,0.1
9/30/2019,111.774628,11866.00 ,1723,1.86,0.1
10/1/2019,110.281517,12166.00 ,1661,1.85,0.1
10/2/2019,106.652718,12166.00 ,1661,1.85,0.1
10/3/2019,106.766563,12166.00 ,1661,1.85,0.1
10/4/2019,108.530991,12166.00 ,1661,1.85,0.1
10/7/2019,107.810036,12166.00 ,1661,1.85,0.1
10/8/2019,106.75705,12166.00 ,1661,1.85,0.1
10/9/2019,108.06617,12166.00 ,1661,1.85,0.1
10/10/2019,109.109634,12166.00 ,1661,1.85,0.1
10/11/2019,110.418724,12166.00 ,1661,1.85,0.1
10/14/2019,110.409225,12166.00 ,1661,1.85,0.1
10/15/2019,111.547569,12166.00 ,1661,1.85,0.1
10/16/2019,111.376823,12166.00 ,1661,1.85,0.1
10/17/2019,112.97998,12166.00 ,1661,1.85,0.1
10/18/2019,110.760216,12166.00 ,1661,1.85,0.1
10/21/2019,112.932556,12166.00 ,1661,1.85,0.1
10/22/2019,112.515152,12166.00 ,1661,1.85,0.1
10/23/2019,110.504105,12166.00 ,1661,1.85,0.1
10/24/2019,110.428207,12166.00 ,1661,1.85,0.1
10/25/2019,112.183151,12166.00 ,1661,1.85,0.1
10/28/2019,112.486702,12166.00 ,1661,1.85,0.1
10/29/2019,111.386307,12166.00 ,1661,1.85,0.1
10/30/2019,112.002914,12166.00 ,1661,1.85,0.1
